1782721495
210, 405, 44.21, 42, 0, 0x0000000000000004
1782721505
1845, 9501, 445.33, 69, 92, 0x0000000000000004
1782721515
1845, 9501, 446.62, 73, 93, 0x0000000000000004
1782721525
1830, 9501, 447.69, 75, 93, 0x0000000000000004
1782721535
1845, 9501, 448.84, 76, 93, 0x0000000000000004
1782721545
1845, 9501, 448.15, 77, 93, 0x0000000000000004
1782721555
1845, 9501, 447.57, 78, 92, 0x0000000000000004
1782721565
1815, 9501, 449.65, 78, 93, 0x0000000000000004
1782721575
1815, 9501, 449.63, 79, 93, 0x0000000000000004
1782721585
1815, 9501, 449.69, 79, 93, 0x0000000000000004
1782721595
1815, 9501, 450.34, 79, 93, 0x0000000000000004
