1782721370
210, 405, 40.51, 25, 0, 0x0000000000000001
1782721380
1890, 9501, 438.82, 55, 92, 0x0000000000000004
1782721390
1875, 9501, 439.19, 61, 92, 0x0000000000000004
1782721400
1875, 9501, 439.46, 65, 92, 0x0000000000000004
1782721410
1845, 9501, 442.62, 68, 92, 0x0000000000000004
1782721420
1845, 9501, 443.82, 71, 93, 0x0000000000000004
1782721430
1830, 9501, 445.27, 73, 93, 0x0000000000000004
1782721440
1845, 9501, 445.95, 74, 93, 0x0000000000000004
1782721450
1830, 9501, 446.05, 76, 93, 0x0000000000000004
1782721460
1830, 9501, 445.70, 76, 92, 0x0000000000000004
1782721470
1830, 9501, 447.77, 77, 93, 0x0000000000000004
