==PROF== Connected to process 201399 (/home/ethan/trialFactoring/reference/mfaktc/mfaktc)
==PROF== Trying to shutdown target application
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","201399","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Active","inst/cycle","2.46",
"0","201399","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","2.46",
"0","201399","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Compute Workload Analysis","Issue Slots Busy","%","61.64",
"0","201399","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Compute Workload Analysis","Issued Ipc Active","inst/cycle","2.47",
"0","201399","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Compute Workload Analysis","SM Busy","%","90.03",
"0","201399","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","ComputeWorkloadAnalysis","","","","HighPipeUtilization","WRN","The optional metric inst_executed could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"0","201399","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","Shared FMA Heavy is the highest-utilized pipeline (90.0%) based on elapsed cycles in the workload, taking into account the rates of its different instructions. It is a physical pipe and shared by the logical pipes FMA Heavy and ALU Lite. The pipeline is over-utilized and likely a performance bottleneck. Based on the number of executed instructions, the highest utilized pipeline (58.8%) is Shared FMA Heavy. It can execute instructions from FMA. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-decoder) or hover over the pipeline name to understand the workloads handled by each pipeline. The Instruction Statistics section shows the mix of executed instructions for this workload.","",""
