==PROF== Connected to process 200925 (/home/ethan/trialFactoring/reference/mfaktc/mfaktc)
==PROF== Trying to shutdown target application
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Launch Statistics","Threads","thread","22347776",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Launch Statistics","# TPCs","","41",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Launch Statistics","Enabled TPC IDs","","all",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Launch Statistics","Uses Green Context","","0",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Launch Statistics","Waves Per SM","","177.43",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Occupancy","Block Limit SM","block","16",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Occupancy","Block Limit Registers","block","3",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Occupancy","Block Limit Shared Mem","block","4",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Occupancy","Block Limit Warps","block","3",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Occupancy","Theoretical Active Warps per SM","warp","48",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Occupancy","Theoretical Occupancy","%","100",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Occupancy","Achieved Occupancy","%","96.72",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","Occupancy","Achieved Active Warps Per SM","warp","46.43",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","3862858.67",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","4937981952",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","77927546.44",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","6397706794",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","7530245.10",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","3557425632",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","77927546.44",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","6397706794",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","77921189.12",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","25590827176",
"0","200925","mfaktc","127.0.0.1","mfaktc_barrett87_gs_fixed_shifter(int96, unsigned int *, unsigned int *)","1","7","(512, 1, 1)","(43648, 1, 1)","0","8.6","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L2 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 51.83% above the average, while the minimum instance value is 13.86% below the average.","global","5.266"
