1782722204
210, 405, 39.83, 25, 0, 0x0000000000000001
1782722214
1890, 9501, 436.01, 54, 92, 0x0000000000000004
1782722224
1860, 9501, 438.08, 60, 93, 0x0000000000000004
1782722234
1860, 9501, 439.60, 64, 92, 0x0000000000000004
1782722244
1860, 9501, 442.43, 68, 93, 0x0000000000000004
1782722254
1830, 9501, 443.33, 71, 93, 0x0000000000000004
1782722264
1830, 9501, 444.41, 72, 93, 0x0000000000000004
1782722274
1830, 9501, 445.60, 74, 93, 0x0000000000000004
1782722284
1845, 9501, 445.28, 75, 92, 0x0000000000000004
1782722294
1830, 9501, 447.00, 77, 92, 0x0000000000000004
1782722304
1830, 9501, 448.52, 77, 93, 0x0000000000000004
