1782720084
210, 405, 42.74, 36, 0, 0x0000000000000004
1782720094
1875, 9501, 440.76, 66, 93, 0x0000000000000004
1782720104
1860, 9501, 443.58, 70, 92, 0x0000000000000004
1782720114
1845, 9501, 446.07, 72, 93, 0x0000000000000004
1782720124
1830, 9501, 446.64, 75, 93, 0x0000000000000004
1782720134
1845, 9501, 446.14, 76, 94, 0x0000000000000004
1782720144
1830, 9501, 446.99, 77, 92, 0x0000000000000004
1782720154
1815, 9501, 448.87, 77, 93, 0x0000000000000004
