1782720300
210, 405, 41.10, 29, 0, 0x0000000000000004
1782720310
1890, 9501, 438.92, 59, 93, 0x0000000000000004
1782720320
1875, 9501, 441.01, 65, 93, 0x0000000000000004
1782720330
1845, 9501, 442.36, 68, 93, 0x0000000000000004
1782720340
1845, 9501, 442.36, 71, 93, 0x0000000000000004
1782720350
1830, 9501, 445.52, 73, 93, 0x0000000000000004
1782720360
1830, 9501, 446.11, 75, 93, 0x0000000000000004
1782720370
1845, 9501, 447.65, 76, 93, 0x0000000000000004
1782720381
1800, 9501, 447.40, 77, 93, 0x0000000000000004
1782720391
1815, 9501, 449.28, 78, 93, 0x0000000000000004
1782720401
1815, 9501, 448.91, 78, 93, 0x0000000000000004
